kalimat_id,kata,sense,preprocessed
1010923,mengikat,2204,laminin glikoprotein diri tidak rantai polipeptida saling mengikat ikat disulfida
1010049,mengikat,2204,arsen mengikat karbohidrat kenal arsenogula temu utama rumput laut
1010062,mengikat,2203,ini mengikat nama anak kakashi arti orang sawah nama keluarga hatake arti tanah tani
1009984,mengikat,2202,sadar penting kembang peran pencak silat rasa perlu ada organisasi pencak silat sifat nasional dapat mengikat alir pencak silat seluruh indonesia
1010227,mengikat,2204,mengikat e er disosiasi kompleks damping molekuler jadi kompeten dimer migrasi nukleus mengikat sekuens dna spesifik elemen respons estrogen ere mungkin transkripsi gen dapat langsung jam bahkan hari
1010718,mengikat,2204,dua sitokina mengikat sub-unit reseptor hematopoietin sama walaupun masing-masing milik fungsi beda
1010421,mengikat,2204,ini jadi polimer muat lawan tarik satu sama dan mengikat sama
1010384,mengikat,2203,tambah bahwa target buat janji tidak mengikat bahwa belanda inggris perancis jadi meleset target negara masing-masing
1010728,mengikat,2201,usaha mengikat fenrir dewa tr hilang tangan kanan akibat gigit sang serigala
1010304,mengikat,2201,lima terna en el ruedo mengikat tali buah tim diri tiga orang charro mengikat ekor banteng- satu leher satu kaki belakang satu pada ekor sama kaki sama
1010066,mengikat,2201,nama perancis asal kata sart-moulin buah desa dekat braine-lalleud walloon brabant belgia buah referensi sejarah maritim keluarga kapten haddock bahasa inggris kastil nama marlinspike -- - buah alat guna laut mengikat tali tambang
1010672,mengikat,2204,cb ca saling mengikat muka patogen bentuk c konvertase masing-masing ca cb tindak kemokina
1010652,mengikat,2204,antibodi g antibodi monomer bentuk dua rantai berat rantai ringan saling mengikat ikat disulfida punya fragmen antigen-binding
1009942,mengikat,2203,tahun voc ada janji mengikat sultan agung kamaruddin palembang beli timah monopoli
1009954,mengikat,2204,supernatan banyak mikroliter pindah tabung mikro steril baru lalu etanol mengikat air dna endap banyak ml tambah
1053844,sarung,1202,tampil unik kena sarung panggung jadi salah satu daya tarik
1053596,sarung,1201,akhir perang pasok logam tip shin gunto produksi sarung pedang guna kayu cat dengan lebih mudah tidak ornamen kuningan
1053709,sarung,1202,adaptasi budaya nusantara lain ganti pakai dengan pakai suku nusantara baju kurung kebaya celana sarung
1053979,sarung,1201,alergi biasa mulai ujung jari tidak cegah guna sarung tangan dialil disulfida tembus hampir semua jenis sarung tangan komersial
1053653,sarung,1202,industri sarung tenun jadi alternative tani
1053703,sarung,1202,mempelai pria pakai jas rebet kain sarung plakat hem jas kopiah
1053584,sarung,1201,juga guna pasang sarung tangan kulit
1053770,sarung,1201,hard guardian guardian cipta banyak tingkat kuat guardian biasa senjata senjata gatling lengan kanan sarung tangan cakar pasang lengan kiri meriam rudal pasang bahu
1053564,sarung,1201,rangsang baik anus maupun vagina bila guna sarung tangan hindar guna ganti orang untuk hindar kontaminasi silang
1053575,sarung,1202,anak darmawan widjaja syenny hendra widjaja terus usaha keluarga sebut guna bakoel koffie nama toko kopi dan logo kenal wanita kain sarung bawa bakul bambu kepala
1053867,sarung,1202,selempang sebut tahan sarung zanpakutou letak punggung ikat dua ujung selempang hijau sebut
1053559,sarung,1201,sejak tahun van arcken produksi hias mahkota kotak sirih sarung pedang emas perak dekorasi lain sultan yogyakarta surakarta
1053568,sarung,1202,desain kasot manek tradisional sering milik bentuk bunga eropa warna pengaruh porselin sarung batik ana
1053803,sarung,1201,lalu stalin cium sarung pedang sebut ucap terima kasih
1053572,sarung,1202,sarung muna ini banyak hasil daerah sentra buat sarung muna desa masalili kabupaten muna
1054084,sarung,120d,hart menang harga sarung tangan emas liga utama inggris tahun dua musim bantu manchester city menang gelar pertama liga utama inggris tahun mereka rebut hari akhir musim sebut kalah queens park rangers -
1053663,sarung,1202,itu mandi sepenuh telanjang bulat kurang lazim orang biasa tetap kena kain jarik kain batik sarung lilit tubuh tutup malu mandi
1054062,sarung,1201,gagang sarung bendo banyak buat bahan kayu
1053681,sarung,1201,sarung biasa buat kayu lapis kulit logam
1053580,sarung,1201,tepung jagung guna bahan anti lengket proses transportasi gula produk buat lateks masuk kondom sarung tangan medis
1053875,sarung,1202,kain sarung tenun kalimantan guna akhir kali temu warga beberapa minggu eksekusi
1054093,sarung,1201,roadblock kali salah satu anggota tim laku latih tinju pertama bungkus tangan benar anggota tim pukul sarung tinju kemudian lompat tali lama detik
1053927,sarung,1202,baju kurung pakai kaum perempuan pakai kain sarung ikat ombak alun
1054014,sarung,1202,guna sarung sangat luas santai rumah hingga guna resmi ibadah upacara kawin
1053817,sarung,1201,inskripsi bergakker inskripsi temu sarung pedang abad ke- buah kota nama bergakker dekat kota tiel belanda tahun
1793,asing,5302,lalu tahun tahun ada larang resmi pakai nama bau asing barat atas inisiatif joger ganti nama toko handicraft centre joger jadi pabrik kata joger
130920,berat,5202,tiap rudal punya berat kg
124860,berat,5202,banteng capai tinggi m bagi pundak panjang badan m berat banteng jantan biasa - kg jantan sangat besar capai berat satu ton betina lebih ringan
127527,berat,5206,ketua divisi industri berat komite sentral tanggung jawab langsung sekretaris pertama bolesaw bierut warsawa
718950,dasar,4502,atas dasar kurang perlu bangun lembaga khusus tugas teguh adab islam
716454,dasar,4502,dapat raymond firth max weber sistem nilai harus wujud selenggara hidup masyarakat bangsa negara temu proses tumbuh pancasila dasar falsafah ideologi negara
946795,mata,1003,mekanisme setelmen usdidr pvp beri manfaat utama perban upa mitigasi risiko gagal setelmen salah satu mata uang foreign exchange settlement risk darmin sambut
974639,mendorong,2602,februari front belarus ke-berhasil mendorong angkat darat ke- segitiga heilsberg
1015429,menjaga,2701,contoh oksidasi beberapa larut oksalalt perlu panas hinggac f menjaga laju reaksi tetap
452482,dalam,4009,nhb badan hukum dalam perintah singapura bawah yurisdiksi menteri budaya pemuda masyarakat saat telah kukuh bangun gedung monumen nasional
406477,dalam,4009,jelang akhir tur bobby kimball patah kaki paksa duduk belakang piano dalam konser akhir
572566,dalam,4011,masuk simulasi sinyal interaksi multisel jaring genom reguler sel dalam kembang struktur proses multisel
370988,dalam,4009,grantiopsis fruticosa spesies spons golong dalam kelas calcarea
504631,dalam,4009,suster karya dalam dunia lebih luas bentuk suatu bagi ordo tiga tarekat sebut
669236,dalam,4008,pasal dalam kitab tawarikh bagi pasal unik tidak dapat dalam kitab belum
604407,dalam,4009,awal janji lap dan hayden libat dalam celaka
561587,dalam,4009,jared has aides episode pertama dalam serial south park musim enam
529555,dalam,4008,albrecht tani putra barbarossa kaisar heinrich vi dalam kampanye sisilia dengan cepat tinggal pasu raja kembali meien saudara coba dapat markgrafschaft sebut
383022,dalam,4009,beautiful cipta linda perry single dua dalam album
380489,dalam,4009,allah swt jamin perinci dalam masalah sehingga banyak lafal alquran butuh tafsir sering guna susun kalimat singkat luas erti
484618,dalam,4007,tinggal dalam awat serikat dekat nama cait shelter mana tinggal minta bantu sekutu dalam misi hadap oracin seis
408672,dalam,4009,bentuk galaksi tak atur tidak umum galaksi sebut masuk dalam salah satu kelas umum sistem klasifikasi hubble tampil kacau milik tonjol galaksi maupun struktur lengan spiral
583019,dalam,4009,williamson akhir tewas dalam celaka sebut
486991,dalam,4012,sering beberapa versi suatu lagu muat rincian tentu sama beda dalam lain
396909,dalam,4010,kalau pakai filter cahaya keliling turun intensitas dampak cipta suatu redup serta proses exposure dalam waktu lama
659099,dalam,4009,ratu atur istana utama westminster tani suami dalam jalan keliling inggris pada tahun mungkin unjung normandia sama
373357,dalam,4009,spongia spongia arabica spesies spons golong dalam kelas demospongiae
650365,dalam,4009,desa bagi dalam beberapa dusun lain banar blimbingan kwayuhan jetis pakelan mbero kwarasan krompakan ndiro ndondongan prapag sembuh sumber klepu
644991,dalam,4001,perintah pusat punya daulat negara bagi dalam urus dalam maupun luar
562914,dalam,4009,iman rn lagu pertama kali nyanyi musisi nyanyi keenan nasution dalam album batas angan rilis tahun
677441,dalam,4009,mati antiokhos vii seluruh kuasa seleukia praktis hancur bagai pihak rebut kuasa atas apa sisa wilayah seleukia dalam perang saudara tidak habis
416509,dalam,4012,mission x tampil agent aksi selesai misi akan bagi dalam tim merah vs tim biru di ketua kapten masing-masing tim
624876,dalam,4009,pujangga baru salah satu angkat dalam susastra indonesia muncul tahun -an tanda semangat bangsa semangat kejar maju pengaruh alir romantik individualisme
829104,jam,0901,tarik mal adalah jam raksasa marygold clock rupa jam musikal dapat main musik jam
825033,jam,0902,kasus umum jadi faktor lelah umum nelayan kerja jam satu hari
827771,jam,0903,pagi jam -
828665,jam,0901,tahu bahawa tidak upaya lari diri sethu tinggal bayi jam tangan sebut orang wanita dia temu kereta api
826890,jam,0903,berita ganti siar berita jam delapan televisi siapa dengar stasiun radio sebut
825222,jam,090x,kompas jam kompas lengkap jam matahari
829148,jam,0902,minggu bulan april tampil lama jam menit bagai acara televisi pandu siar langsung
825679,jam,0902,isi acara hubung masak udara lama jam menit
830362,jam,0902,kereta api rupa kereta api kelas ekonomi ac panjang koridor lalu henti beberapa stasiun tempuh jarak km total waktu tempuh jam menit
824444,jam,0903,bondan tinggal dunia tanggal november jam wib dua minggu rawat rumah sakit harap akibat lain jantung
825258,jam,0901,tahun lama perang dingin jam sebut mulai tujuh menit tengah malam kemudian maju mundur sesuai ada dunia prospek perang nuklir
828062,jam,0904,tonya hindar hukum penjara ia hukum masa coba tiga tahun jam layan masyarakat denda lalu tonya paksa mundur juara skating dunia larang main seluncur indah kompetitif umur hidup
829515,jam,0902,ada jalur ganda sebut rute jakarta-purwokerto maupun balik dapat tempuh lama rata lima jam
829528,jam,0902,operasi puma kode beri serang udara angkat udara revolusioner kuba rencana serang udara lama jam seluruh pulau sebut hancur efektif kuat udara kuba beri jamin brigade unggul udara pulau sebut darat sungguh teluk babi
827976,jam,0902,program satu jam sebut siar dua hari ikut kali di bbc regional programme pukul pm
824808,jam,0904,sekolah sedia ruang kelas khusus sebut multi classes jaga ada kelas jam ajar tubruk kelas lain
826174,jam,0901,usaha umum hasil produk utama jam tangan
828273,jam,090d,tahun tampil album jam spoon tripomatic fairytales vokalis tamu lagu mirror lover
826354,jam,0902,anda naik bukit sebut habis waktu jam capai puncak gantung cepat daki sudah atas si banowati pantai widuri bagi kota malang sekitar lihat
824876,jam,0902,beberapa gempa susul lapor jadi lepas pantai pulau andam pulau nicobar kawasan episentrum asli beberapa jam hari bencana
826975,jam,0902,khan kata soal bakat kapoor tangkap buah adegan bagai sudutselama tiga empat jam kau lihat adegan sama garis samad adalah orang kapoor beri konsistensi karya cara bicara aksen
824700,jam,0901,tahun matsushita electric industrial co sumbang jam digital pasang empat sisi menara tinggi meter muka tanah
827483,jam,0903,tunjuk wayang kulit saji ringkas jam - malam hari kerja para turis asing maupun turis domestik
826100,jam,0902,tanggal november tahun sama sebab salin prematur akhir mati sang bayi sebut beri nama maria christina beberapa jam lahir
827241,jam,0904,awal dia pindah sekolah tolak gaul teman kelas tolak makan siang sama hanya tidur jam istirahat
842772,kabur,3801,bahasa armenia pula bahasa albania banyak tutup sejarah jadi kabur banyak pengaruh bahasa luar
842411,kabur,3803,cari orang bawa kabur uang tuntut balas
841748,kabur,3803,narapidana ivan erik kabur buah penjara beberapa minggu hari raya idul fitri langsung
842299,kabur,3802,andy kemudian kabur lewat jendela
841797,kabur,3803,gimana enggak aldi sekarang ubah jorok jadi gak doyan mandi tampang lecek lebih nyebelin aldi sering kabur waktu dua sama tasya
842415,kabur,3802,wati cs kaget lalu kabur bang rojak tahu diri kerja wati cs
842311,kabur,3801,dalam beberapa tahun garis pisah dua jenis struktur telah kabur utama bank komersial tawar jasa bank investasi
842389,kabur,3802,tiga pokmon starter akan pilih salah satu takut kabur tauros milik ash acau rumah professor oak
841697,kabur,3803,bulan november the new york times terbit lapor tangkap siksa dasar saksi lima orang kabur niis
842483,kabur,3803,sedang masuk rumah satyo malah timpa indah oxcerila paryana anak satyo sedang niat kabur rumah
841850,kabur,3803,masa al-muttaqi sayf al-dawla kabur raqqa tuzun maju khalifah makin desak hamdaniyah tulis al-ikhshid yakin awal musim dingin minta bantu
842458,kabur,3803,musim pertama sara profesi dokter penjara fox river kemudian bantu michael scofield kawan kabur penjara
841625,kabur,3803,tempur buntu jerman kalah jumlah armada britania hasil kabur akibat rusa lebih banyak armada britania yang terima
841720,kabur,3803,tahun kurung tempat sama orang nenek buat jengah hingga suatu hari jadi peristiwa buat tengah linglung kabur tempat
842067,kabur,3802,kakek guege usaha kabur gendong hwarin hasil kejar pasu sinji
842365,kabur,3803,yizhixie kabur sama jumlah kecil pasu hilang komunikasi suku
842044,kabur,3803,leli kabur jodoh tanpa berfikir panjang leli andrea bimo langsung masuk dalam mobil mario ryan don hampir tabrak
841865,kabur,3803,perang britania raya perancis pecah bulanseptember marengo sedang labuh dipondicherrybersama tiga fregat awal hasil kabur sergap armada britania tiba diisle de france sekarang mauritius
842017,kabur,3801,komponen anggap jadi radikal buah karakter biasa indikator semantis indikator makna aksara sebut meski beberapa hubung semantis asli jadi kabur ubah makna aksara waktu waktu
